UniqueID,BottleNo,True Bottle ID,NumID,Location No,Distance From Dam,Lake ID (4 dig.),Sampling Type (B/S),NH4Results,NOxResults,PO4Results,TPResults,NH4 BDL,Nox BDL,PO4 BDL,TP BDL,Microcystin Concentration,Chla (Avg 24 and on),Pheo (Avg 24 and on),NPOC (AVG) mg/L? [TOC],TN (AVG) mg/L? [TOC],Secchi Depth (m),Lat,Long,Month,Day,Year,Exclude,Date,FLIR,TIMEHHMMSS,DATEMMDDYYYY,FILENAME,FAULTCODE,BAROMETERMMHG,CONDSCM,SPCONDSCM,TDSMGL,SALPSU,NLFCONDSCM,DEPTHM,VERTICALPOSITIONM,PRESSUREPSIA,ODOSAT,ODOMGL,ODOCB,GPSLATITUDE,GPSLONGITUDE,ALTITUDEM,ORPMV,PH,PHMV,CABLEPWRV,BATTERYV,TEMPC,TURBIDITYFNU,TSSMGL,FULLDATETIME,SITE,BAND 1,BAND 2,BAND 3,BAND 4,BAND 5,BAND 6,BAND 7,BAND 8
10466,20240805-SALA-B6,20240805-SALA-B6,3106,6,7900,SALA,Boat,-0.508,1.791,0.003,0.003618421,0.05,1.791,0.05,0.05,0.15,44.10,1.513333333,3.515559791,1.417716384,NaN,NaN,NaN,8,5,2024,FALSE,8/5/2024,NaN,NaN,8/5/2024,NaN,NaN,741.1,372.1,356.2,232,0.17,354.5,0.65,0.616,0.921,124.7,9.87,127.3,-85.60613413,40.77494488,227.8,167.7,8.63,-121.4,11.9,0,27.34,3.55,0,NaN,NaN,313.455,320.493,389.427,402.245,327.658,327.338,392.378,607.674
10467,20240805-SALA-B7,20240805-SALA-B7,3107,7,10610,SALA,Boat,-0.5041,1.594,-0.001,0.015131579,0.05,1.594,0.05,0.05,0.15,57.35,6.146666667,3.531153639,1.319573148,NaN,NaN,NaN,8,5,2024,FALSE,8/5/2024,NaN,NaN,8/5/2024,NaN,NaN,741,360,341.6,222,0.16,339.6,0.545,0.608,0.772,146.6,11.5,149.7,-85.58052596,40.77556853,230.7,165.5,8.77,-129.9,11.9,0,27.829,4.42,0,NaN,NaN,285.581,281.084,350.67,359.614,311.997,302.193,386.734,626.409
10468,20240805-SALA-B8,20240805-SALA-B8,3108,8,9370,SALA,Boat,-0.5036,1.822,0,0.008552632,0.05,1.822,0.05,0.05,0.019501759,63.08,7.873333333,3.702166173,1.374867986,NaN,NaN,NaN,8,5,2024,FALSE,8/5/2024,NaN,NaN,8/5/2024,NaN,NaN,741.4,367,349.5,227,0.17,347.7,0.611,0.603,0.866,145.3,11.44,148.3,-85.59686846,40.7668585,227.9,158.2,8.78,-130.6,11.9,0,27.62,3.9,0,NaN,NaN,287.446,268.262,319.619,341.067,280.323,272.438,336.999,594.775
10469,20240805-SALA-B9,20240805-SALA-B9,3109,9,10331,SALA,Boat,-0.5056,1.797,0.003,0.015131579,0.05,1.797,0.05,0.05,0.056293224,65.91,18.53333333,3.740111203,1.322429708,NaN,NaN,NaN,8,5,2024,FALSE,8/5/2024,NaN,NaN,8/5/2024,NaN,NaN,741.4,371.9,354,230,0.17,352,0.656,0.676,0.929,135.8,10.69,138.6,-85.59485341,40.75716581,227.7,159.3,8.64,-122.3,11.9,0,27.662,6.26,0,NaN,NaN,263.796,265.114,341.401,360.448,288.049,264.973,361.658,621.769
10470,20240805-SALA-B10,20240805-SALA-B10,3110,10,11270,SALA,Boat,-0.4928,1.7,0.001,0.008552632,0.05,1.7,0.05,0.05,0.275993591,69.02,15.67333333,3.606523905,1.292231789,NaN,NaN,NaN,8,5,2024,FALSE,8/5/2024,NaN,NaN,8/5/2024,NaN,NaN,741.3,372.9,352.6,229,0.17,350.4,0.622,0.638,0.881,147.2,11.51,150.3,-85.58287413,40.75589167,228.4,164.2,8.76,-129.3,11.9,0,28.011,5.14,0,NaN,NaN,271.008,297.221,359.857,365.646,298.048,308.561,370.815,672.375
10471,20240805-SALA-B13,20240805-SALA-B13,3113,13,5180,SALA,Boat,-0.5132,1.92,0.001,0.003618421,0.05,1.92,0.05,0.05,0.178229418,28.90,18.15333333,3.728155919,1.391803305,NaN,NaN,NaN,8,5,2024,FALSE,8/5/2024,NaN,NaN,8/5/2024,NaN,NaN,742,371.6,354,230,0.17,352.1,0.56,0.575,0.794,128,10.08,130.6,-85.63750015,40.78106297,230.6,175.2,8.65,-122.8,11.9,0,27.6,3.95,0,NaN,NaN,334.548,333.491,403.173,419.379,348.719,344.626,394.612,585.613
10472,20240805-SALA-B14,20240805-SALA-B14,3114,14,1040,SALA,Boat,-0.5166,1.917,0.004,-0.00819135,0.05,1.917,0.05,0.05,0.229171453,22.62,20.24,3.331379119,1.313655989,NaN,NaN,NaN,8,5,2024,FALSE,8/5/2024,NaN,NaN,8/5/2024,NaN,NaN,740.5,375.2,357,232,0.17,355,0.621,0.648,0.881,132.8,10.45,135.6,-85.66789091,40.8002343,229.9,150.8,8.68,-124.5,11.9,0,27.671,4.42,0,NaN,NaN,319.131,323.415,397.297,408.505,335.8,334.175,381.081,585.325
10473,20240814-SHAF-B1,20240814-SHAF-B1,4101,1,6865,SHAF,Boat,0.0083,0.033,0.262,0.026950355,0.05,0.05,0.262,0.05,0.172227746,86.58,10.45666667,3.395578837,0.462678517,NaN,NaN,NaN,8,14,2024,FALSE,8/14/2024,NaN,NaN,8/14/2024,NaN,NaN,747.8,555.8,551.2,358,0.27,550.7,0.452,0.458,0.64,182.2,14.91,185.3,-86.80714764,40.83502484,196.9,187,8.1,-94.3,11.9,0,25.439,6.96,0,NaN,NaN,142.052,183.9,260.686,293.472,261.028,204.702,284.78,497.992
10474,20240814-SHAF-B5,20240814-SHAF-B5,4105,5,6425,SHAF,Boat,0.0168,0.242,0.282,0.008037825,0.05,0.242,0.282,0.05,0.196894013,61.55,12.2,3.211026616,0.538167214,NaN,NaN,NaN,8,14,2024,FALSE,8/14/2024,NaN,NaN,8/14/2024,NaN,NaN,747.9,535.8,534.7,348,0.26,534.5,0.38,0.367,0.539,220.4,18.15,224.1,-86.79583629,40.82387485,198.3,214.4,8.21,-100.9,11.9,0,25.114,4.61,0,NaN,NaN,211.44,292.614,373.715,386.951,362.122,323.403,376.782,553.978
10475,20240814-SHAF-B6,20240814-SHAF-B6,4106,6,8245,SHAF,Boat,0.016,1.43,0.302,0.006461781,0.05,1.43,0.302,0.05,0.123395829,1.47,0.663333333,2.575964728,0.77230123,NaN,NaN,NaN,8,14,2024,FALSE,8/14/2024,NaN,NaN,8/14/2024,NaN,NaN,747.7,626,646.4,420,0.31,648.5,0.456,0.45,0.648,103.4,8.79,105.2,-86.78176456,40.83488255,196.4,181.9,7.98,-87.1,11.9,0,23.346,2.57,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10476,20240814-SHAF-B8,20240814-SHAF-B8,4108,8,5065,SHAF,Boat,0.0109,1.315,0.294,0.008037825,0.05,1.315,0.294,0.05,0.116641379,20.30,3.06,2.690235418,0.718713201,NaN,NaN,NaN,8,14,2024,FALSE,8/14/2024,NaN,NaN,8/14/2024,NaN,NaN,747.8,620.2,633,411,0.31,634.3,0.325,0.326,0.462,127,10.69,129.2,-86.79429973,40.81108966,201.4,216.2,8.08,-92.9,12,0,23.939,3.54,0,NaN,NaN,132.455,178.499,208.061,210.857,174.685,152.717,144.932,427.548
10477,20240814-SHAF-B9,20240814-SHAF-B9,4109,9,3385,SHAF,Boat,0.0148,0.884,0.251,0.009613869,0.05,0.884,0.251,0.05,0.122330108,68.37,3.51,2.961754712,0.831848716,NaN,NaN,NaN,8,14,2024,FALSE,8/14/2024,NaN,NaN,8/14/2024,NaN,NaN,747.7,570.9,570.7,371,0.28,570.7,0.452,0.455,0.642,215.3,17.76,218.9,-86.77483064,40.80424227,194.8,192.1,8.13,-96.3,11.9,0,25.017,3.95,0,NaN,NaN,170.666,182.497,269.715,294.913,270.78,200.945,292.724,593.21
10478,20240814-SHAF-B10,20240814-SHAF-B10,4110,10,2205,SHAF,Boat,0.0167,1.017,0.267,0.012765957,0.05,1.017,0.267,0.05,0.11774901,48.64,7.846666667,2.051222932,0.627101684,NaN,NaN,NaN,8,14,2024,FALSE,8/14/2024,NaN,NaN,8/14/2024,NaN,NaN,747.8,581.7,582.8,379,0.28,582.9,0.326,0.316,0.462,201.7,16.67,205.1,-86.77434488,40.79468941,196.2,237.7,8.12,-95.5,11.9,0,24.903,3.31,0,NaN,NaN,166.712,187.905,253.713,271.352,255.874,196.96,264.011,459.426
10479,20240814-SHAF-B11,20240814-SHAF-B11,4111,11,1385,SHAF,Boat,0.0221,0.798,0.3,0.014342002,0.05,0.798,0.3,0.05,0.099389826,43.00,7.83,2.714505299,0.67230208,NaN,NaN,NaN,8,14,2024,FALSE,8/14/2024,NaN,NaN,8/14/2024,NaN,NaN,747.7,563.8,568.4,369,0.27,568.9,0.379,0.376,0.538,193.2,16.06,196.4,-86.77213018,40.78862204,201.6,209.6,7.99,-87.8,11.9,0,24.575,3.94,0,NaN,NaN,154.514,184.826,249.263,272.398,261.161,195.942,274.372,456.432
10480,20240814-SHAF-B12,20240814-SHAF-B12,4112,12,275,SHAF,Boat,0.013,1.047,0.276,0.008037825,0.05,1.047,0.276,0.05,0.070473546,38.05,7.476666667,3.409230645,0.915388733,NaN,NaN,NaN,8,14,2024,FALSE,8/14/2024,NaN,NaN,8/14/2024,NaN,NaN,747.8,574.1,581.8,378,0.28,582.6,0.302,0.31,0.429,189.3,15.82,192.5,-86.76220538,40.78238021,197.3,230,8.12,-95.3,11.9,0,24.305,3.53,0,NaN,NaN,131.353,161.654,225.453,245.932,234.973,174.42,239.951,456.241
10481,20240814-SHAF-B14,20240814-SHAF-B14,4114,14,4225,SHAF,Boat,0.0082,1.209,0.311,0.011189913,0.05,1.209,0.311,0.05,0.15,37.33,4.54,2.899900224,0.965028454,NaN,NaN,NaN,8,14,2024,FALSE,8/14/2024,NaN,NaN,8/14/2024,NaN,NaN,748,618.7,626.5,407,0.3,627.3,0.379,0.381,0.538,144.4,12.05,146.8,-86.78524705,40.80731371,195.3,196.6,8.2,-100,11.9,0,24.344,3.28,0,NaN,NaN,163.078,220.545,294.233,315.879,278.175,228.902,237.547,462.327
10482,20240814-SHAF-B15,20240814-SHAF-B15,4115,15,2905,SHAF,Boat,0.0173,1.003,0.293,0.01749409,0.05,1.003,0.293,0.05,0.163898337,69.09,8.176666667,3.318892754,0.88996351,NaN,NaN,NaN,8,14,2024,FALSE,8/14/2024,NaN,NaN,8/14/2024,NaN,NaN,747.8,580.5,582.6,379,0.28,582.8,0.377,0.368,0.535,198,16.39,201.3,-86.77777963,40.79924393,196,205.4,8.16,-97.7,11.9,0,24.814,3.76,0,NaN,NaN,171.271,189.722,260.405,288.864,247.747,196.623,223.743,481.417
10483,20240912-MISS-B1,20240912-MISS-B1,2101,1,5999,MISS,Boat,0.0034,0.083,0.044,NaN,0.05,0.05,0.05,NaN,0.358422678,34.33,21.11333333,2.356936882,0.38243787,NaN,NaN,NaN,9,12,2024,FALSE,9/12/2024,NaN,NaN,9/12/2024,NaN,NaN,743.2,420.7,425.5,277,0.2,425.9,0.475,0.456,0.674,108.2,9.03,110.4,-85.88889258,40.68148963,226.3,28.5,8.31,-101.3,12.1,0,24.42,4.78,0,NaN,NaN,221.225,192.13,294.279,351.467,279.627,226.341,305.98,440.333
10484,20240912-MISS-B2,20240912-MISS-B2,2102,2,8861,MISS,Boat,-0.0058,0.055,-0.032,NaN,0.05,0.05,0.05,NaN,0.423062176,32.99,13.16,2.53054839,0.28957927,NaN,NaN,NaN,9,12,2024,FALSE,9/12/2024,NaN,NaN,9/12/2024,NaN,NaN,742.9,415.7,419.3,273,0.2,419.7,0.66,0.68,0.936,151.3,12.59,154.3,-85.87719112,40.6768435,222.8,44.5,8.65,-120.8,12.1,0,24.551,3.44,0,NaN,NaN,211.846,184.387,286.744,355.341,273.138,213.393,292.884,413.339
10485,20240912-MISS-B3,20240912-MISS-B3,2103,3,9921,MISS,Boat,-0.004,0.073,0.04,NaN,0.05,0.05,0.05,NaN,0.389202816,10.98,0.976666667,2.511315977,0.362829627,NaN,NaN,NaN,9,12,2024,FALSE,9/12/2024,NaN,NaN,9/12/2024,NaN,NaN,742.9,422.8,422.3,274,0.2,422.2,0.436,0.565,0.618,140,11.54,142.8,-85.87048291,40.67078917,224,35.9,8.6,-118.2,12.1,0,25.061,3.66,0,NaN,NaN,213.962,194.412,307.139,372.37,282.308,225.472,291.98,388.735
10486,20240912-MISS-B4,20240912-MISS-B4,2104,4,10891,MISS,Boat,-0.0032,0.063,0.04,NaN,0.05,0.05,0.05,NaN,0.412807594,16.91,22.75333333,2.56953301,0.380254642,NaN,NaN,NaN,9,12,2024,FALSE,9/12/2024,NaN,NaN,9/12/2024,NaN,NaN,742.5,428.8,430.7,280,0.21,430.9,0.494,0.497,0.701,160.4,13.3,163.6,-85.8667447,40.66322287,223.1,33.6,8.73,-125.8,12.1,0,24.772,3.86,0,NaN,NaN,218.007,181.628,292.188,365.473,267.084,217.033,286.208,406.145
10487,20240912-MISS-B5,20240912-MISS-B5,2105,5,12821,MISS,Boat,-0.0117,0.074,0.062,NaN,0.05,0.05,0.05,NaN,0.294357941,16.24,1.356666667,2.514434747,0.38294797,NaN,NaN,NaN,9,12,2024,FALSE,9/12/2024,NaN,NaN,9/12/2024,NaN,NaN,742.4,441.6,442.1,287,0.21,442.1,0.501,0.528,0.711,172.5,14.25,175.9,-85.84771959,40.66868219,223.6,31.6,8.8,-130.1,12.1,0,24.945,4.87,0,NaN,NaN,216.347,196.64,317.695,405.518,297.001,233.775,314.572,447.162
10488,20240912-MISS-B6,20240912-MISS-B6,2106,6,14351,MISS,Boat,-0.0087,0.067,0.052,NaN,0.05,0.05,0.05,NaN,0.353903882,7.38,2.203333333,2.494682539,0.363482555,NaN,NaN,NaN,9,12,2024,FALSE,9/12/2024,NaN,NaN,9/12/2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-85.83197965,40.67367442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,200.806,195.193,323.767,416.88,304.152,242.243,318.094,404.487
10489,20240912-MISS-B7,20240912-MISS-B7,2107,7,6411,MISS,Boat,0.302,0.101,0.108,NaN,0.302,0.101,0.108,NaN,0.358260541,26.81,3.793333333,2.753020622,0.660115895,NaN,NaN,NaN,9,12,2024,FALSE,9/12/2024,NaN,NaN,9/12/2024,NaN,NaN,744.4,415.3,429.3,279,0.21,430.7,0.399,0.303,0.566,67.2,5.73,68.5,-85.89656535,40.68783409,221.4,81.3,7.75,-68.1,12.1,0,23.291,3.55,0,NaN,NaN,209.818,190.392,273.205,324.558,245.722,204.607,267.233,357.193
10490,20240912-MISS-B8,20240912-MISS-B8,2108,8,5401,MISS,Boat,0.0068,0.078,0.07,NaN,0.05,0.05,0.05,NaN,0.419128957,36.92,6.633333333,2.579928909,0.300801469,NaN,NaN,NaN,9,12,2024,FALSE,9/12/2024,NaN,NaN,9/12/2024,NaN,NaN,744.3,414.5,424.5,276,0.2,425.5,0.429,0.32,0.608,95.2,8.04,97.1,-85.90839789,40.69162218,222.4,46.9,8.16,-91.9,12.1,0,23.775,2.22,0,NaN,NaN,218.626,197.788,276.409,303.976,247.474,207.802,277.846,394.6
10491,20240912-MISS-B9,20240912-MISS-B9,2109,9,4381,MISS,Boat,-0.0076,0.071,0.042,NaN,0.05,0.05,0.05,NaN,0.447889597,34.12,20.06333333,2.465054228,0.296856696,NaN,NaN,NaN,9,12,2024,FALSE,9/12/2024,NaN,NaN,9/12/2024,NaN,NaN,743.7,415.1,416.2,271,0.2,416.3,0.348,0.551,0.494,138.5,11.46,141.2,-85.93016338,40.70415591,218.6,14.1,8.58,-116.8,12.1,0,24.862,3.4,0,NaN,NaN,243.087,233.01,301.244,338.647,267.397,233.357,298.558,403.699
10492,20240912-MISS-B10,20240912-MISS-B10,2110,10,2851,MISS,Boat,-0.0053,0.064,0.041,NaN,0.05,0.05,0.05,NaN,0.368531532,26.90,3.986666667,2.316912672,0.282220227,NaN,NaN,NaN,9,12,2024,FALSE,9/12/2024,NaN,NaN,9/12/2024,NaN,NaN,744.3,415.1,424.1,276,0.2,425,0.501,0.577,0.711,96.6,8.14,98.5,-85.92028822,40.69342194,220.4,41.2,8.15,-91.7,12.1,0,23.885,2.66,0,NaN,NaN,231.704,244.545,317.835,362.356,278.465,241.892,294.451,420.892
10493,20240912-MISS-B11,20240912-MISS-B11,2111,11,1731,MISS,Boat,-0.0016,0.073,0.045,NaN,0.05,0.05,0.05,NaN,0.387259428,20.33,1.243333333,2.40735699,0.356075903,NaN,NaN,NaN,9,12,2024,FALSE,9/12/2024,NaN,NaN,9/12/2024,NaN,NaN,743.9,407.9,409.6,266,0.2,409.8,0.517,0.816,0.733,154.1,12.76,157.1,-85.93868404,40.71097191,221.8,35.4,8.62,-119.6,12.1,0,24.775,3.67,0,NaN,NaN,249.092,229.744,301.181,337.701,270.174,232.127,297.808,410.074
10494,20240912-MISS-B12,20240912-MISS-B12,2112,12,661,MISS,Boat,0.0043,0.144,0.063,NaN,0.05,0.144,0.05,NaN,0.267070863,18.63,1.41,2.45361874,0.363972251,NaN,NaN,NaN,9,12,2024,FALSE,9/12/2024,NaN,NaN,9/12/2024,NaN,NaN,744.1,408,412.9,268,0.2,413.4,0.602,0.605,0.854,158.8,13.26,161.9,-85.95100065,40.71160798,227.9,30.5,8.64,-120.7,12.1,0,24.372,2.91,0,NaN,NaN,228.243,230.933,329.909,376.142,306.324,237.872,334.162,339.429
10495,20240912-MISS-B13,20240912-MISS-B13,2113,13,13553,MISS,Boat,-0.0038,0.07,0.041,NaN,0.05,0.05,0.05,NaN,0.336125072,22.26,6.12,2.520152491,0.375221655,NaN,NaN,NaN,9,12,2024,FALSE,9/12/2024,NaN,NaN,9/12/2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-85.84154934,40.67250698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,203.623,195.392,321.114,407.183,303.845,237.132,323.446,428.897
10496,20250510-MISS-B1,20250510-MISS-B1,2101,1,5999,MISS,Boat,0.0124,3.266,0.029,0.105,0.05,3.266,0.05,0.105,NaN,11.03,1.13,NaN,NaN,NaN,NaN,NaN,5,10,2025,FALSE,5/10/2025,NaN,11:50:25 AM,5/10/2025,250510,0,745.8,436.5,493.4,321,0.24,498.5,0.741,0.754,1.052,115.5,10.7,117.1,40.68176,-85.88844,222.8,196.3,8.25,-109.3,12.1,0,18.965,10.21,0,5/10/2025 11:50,MISS-B1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10497,20250510-MISS-B2,20250510-MISS-B2,2102,2,8861,MISS,Boat,-0.0062,3.028,0.003,0.047,0.05,3.028,0.05,0.05,NaN,15.97,1.74,NaN,NaN,NaN,NaN,NaN,5,10,2025,FALSE,5/10/2025,NaN,12:05:45 PM,5/10/2025,250510,0,745.6,503,576.1,374,0.28,582.6,0.405,0.425,0.575,117.3,11,119,40.67684,-85.87692,222.5,175.6,8.28,-110.9,12.1,0,18.354,4.17,0,5/10/2025 12:05,MISS-B2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10498,20250510-MISS-B3,20250510-MISS-B3,2103,3,9921,MISS,Boat,-0.0129,3.258,0.002,0.045,0.05,3.258,0.05,0.05,NaN,7.76,1.53,NaN,NaN,NaN,NaN,NaN,5,10,2025,FALSE,5/10/2025,NaN,12:41:12 PM,5/10/2025,250510,0,745.3,517.2,585.8,381,0.28,592,0.546,0.531,0.775,126.2,11.72,128.1,40.67059,-85.87037,219.1,178.7,8.28,-110.6,12.1,0,18.871,4.34,0,5/10/2025 12:41,MISS-B3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10499,20250510-MISS-B4,20250510-MISS-B4,2104,4,10891,MISS,Boat,-0.0041,3.273,0.004,0.058,0.05,3.273,0.05,0.05,NaN,11.64,2.00,NaN,NaN,NaN,NaN,NaN,5,10,2025,FALSE,5/10/2025,NaN,12:50:44 PM,5/10/2025,250510,0,745.3,526,591.8,385,0.29,597.8,0.461,0.45,0.655,141.6,13.06,143.6,40.66302,-85.86643,219.8,184.9,8.44,-120.1,12.1,0,19.176,5.9,0,5/10/2025 12:50,MISS-B4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10500,20250510-MISS-B5,20250510-MISS-B5,2105,5,12821,MISS,Boat,0.0124,3.792,0.008,0.098,0.05,3.792,0.05,0.05,NaN,22.29,2.10,NaN,NaN,NaN,NaN,NaN,5,10,2025,FALSE,5/10/2025,NaN,1:06:54 PM,5/10/2025,250510,0,745.1,532,596.1,387,0.29,602,0.378,0.376,0.536,141.1,12.97,143.1,40.66884,-85.8475,220.8,192.7,8.48,-122.4,12.1,0,19.37,6.81,0,5/10/2025 13:06,MISS-B5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10501,20250510-MISS-B6,20250510-MISS-B6,2106,6,14351,MISS,Boat,-0.0042,4.295,0.025,0.08,0.05,4.295,0.05,0.05,NaN,6.55,1.70,NaN,NaN,NaN,NaN,NaN,5,10,2025,FALSE,5/10/2025,NaN,1:33:11 PM,5/10/2025,250510,0,745,533.7,599,389,0.29,605,0.367,0.356,0.522,114.7,10.56,116.3,40.67373,-85.83178,221.3,174.4,8.15,-103.2,12.1,0,19.284,9.34,0,5/10/2025 13:33,MISS-B6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10502,20250510-MISS-B7,20250510-MISS-B7,2107,7,6411,MISS,Boat,0.0418,3.108,0.052,0.132,0.05,3.108,0.05,0.132,NaN,8.82,1.62,NaN,NaN,NaN,NaN,NaN,5,10,2025,FALSE,5/10/2025,NaN,11:36:40 AM,5/10/2025,250510,0,745.8,402.8,461.6,300,0.22,466.8,0.776,0.776,1.103,106.7,10.03,108.3,40.68784,-85.89634,226.5,176.5,8.16,-103.6,12.1,0,18.329,13.25,0,5/10/2025 11:36,MISS-B7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10503,20250510-MISS-B8,20250510-MISS-B8,2108,8,5401,MISS,Boat,0.0527,3.072,0.082,0.151,0.05,3.072,0.05,0.151,NaN,5.54,0.88,NaN,NaN,NaN,NaN,NaN,5,10,2025,FALSE,5/10/2025,NaN,11:20:16 AM,5/10/2025,250510,0,745.9,363.8,417.6,271,0.2,422.4,0.698,0.71,0.991,103.4,9.73,104.9,40.69169,-85.9081,219.5,168.3,8.03,-96,12.1,0,18.251,20.15,0,5/10/2025 11:20,MISS-B8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10504,20250510-MISS-B9,20250510-MISS-B9,2109,9,4381,MISS,Boat,0.0471,3.312,0.118,0.186,0.05,3.312,0.118,0.186,NaN,2.77,0.68,NaN,NaN,NaN,NaN,NaN,5,10,2025,FALSE,5/10/2025,NaN,10:46:15 AM,5/10/2025,250510,0,746,321.5,370.4,241,0.18,374.8,0.591,0.574,0.839,97.4,9.2,98.8,40.7041,-85.92979,220.3,180.3,7.84,-85.4,12.1,0,18.078,28.39,0,5/10/2025 10:46,MISS-B9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10505,20250510-MISS-B10,20250510-MISS-B10,2110,10,2851,MISS,Boat,0.0545,3.285,0.125,0.166,0.05,3.285,0.125,0.166,NaN,5.50,1.01,NaN,NaN,NaN,NaN,NaN,5,10,2025,FALSE,5/10/2025,NaN,11:01:13 AM,5/10/2025,250510,0,746.1,331.3,387,252,0.19,391.8,0.792,0.806,1.125,95.4,9.12,96.8,40.69308,-85.91994,218.2,202.8,7.89,-87.8,12.1,0,17.47,26.12,0,5/10/2025 11:01,MISS-B10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10506,20250510-MISS-B11,20250510-MISS-B11,2111,11,1731,MISS,Boat,0.0546,3.445,0.127,0.202,0.05,3.445,0.127,0.202,NaN,1.46,0.72,NaN,NaN,NaN,NaN,NaN,5,10,2025,FALSE,5/10/2025,NaN,10:29:28 AM,5/10/2025,250510,0,745.9,318,365.3,237,0.18,369.5,0.547,0.554,0.777,92,8.67,93.4,40.71099,-85.93845,219.4,165.8,7.79,-82.4,12.1,0,18.216,29.7,0,5/10/2025 10:29,MISS-B11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10507,20250510-MISS-B12,20250510-MISS-B12,2112,12,661,MISS,Boat,0.0457,3.262,0.126,0.208,0.05,3.262,0.126,0.208,NaN,1.71,0.62,NaN,NaN,NaN,NaN,NaN,5,10,2025,FALSE,5/10/2025,NaN,10:08:08 AM,5/10/2025,250510,0,745.9,314,362.7,236,0.17,367,0.648,0.642,0.92,93.6,8.85,94.9,40.71151,-85.95085,216.9,165.2,7.79,-82.1,12.1,0,17.971,32.17,0,5/10/2025 10:08,MISS-B12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10508,20250510-MISS-B13,20250510-MISS-B13,2113,13,13553,MISS,Boat,-0.0091,4.057,0.01,0.082,0.05,4.057,0.05,0.05,NaN,15.88,3.01,NaN,NaN,NaN,NaN,NaN,5,10,2025,FALSE,5/10/2025,NaN,1:19:19 PM,5/10/2025,250510,0,745,534.4,600.3,390,0.29,606.3,0.435,0.437,0.618,128.1,11.81,130,40.67264,-85.84129,219.8,187.7,8.35,-114.8,12.1,0,19.259,7.5,0,5/10/2025 13:19,MISS-B13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10509,20250708-RACC-B1,20250708-RACC-B1,5101,1,NaN,RACC,Boat,0.0318,2.571,-0.001,0.019,0.05,2.571,0.05,0.05,0.2240,8.56,2.39,NaN,NaN,0.9,39.74896404,-87.07374745,7,8,2025,FALSE,7/8/2025,28.7,9:03:15 AM,7/8/2025,250708,0,745.9,418.8,386.6,251,0.18,383,0.33,0.327,0.467,95.4,7.29,97.2,39.74896,-87.07374,199.1,219.3,7.8,-82.9,12,0,29.36,2.98,0,7/8/2025 9:03,RACC-B1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10510,20250708-RACC-B2,20250708-RACC-B2,5102,2,NaN,RACC,Boat,0.1193,2.271,0.001,0.028,0.1193,2.271,0.05,0.05,0.2100,8.25,2.82,NaN,NaN,0.75,39.75529524,-87.05676979,7,8,2025,FALSE,7/8/2025,29.3,9:28:27 AM,7/8/2025,250708,0,745.8,424.4,390.5,254,0.18,386.7,0.287,0.298,0.407,93,7.08,94.8,39.75524,-87.05673,206.1,184,7.76,-80.4,11.9,0,29.55,3.76,0,7/8/2025 9:28,RACC-B2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10511,20250708-RACC-B3,20250708-RACC-B3,5103,3,NaN,RACC,Boat,-0.0244,1.92,-0.001,0.012,0.05,1.92,0.05,0.05,0.2380,11.83,2.62,NaN,NaN,0.75,39.72077429,-87.07060528,7,8,2025,FALSE,7/8/2025,28.3,10:03:40 AM,7/8/2025,250708,0,745.9,376.5,345.5,225,0.16,342.1,0.446,0.439,0.632,113.2,8.59,115.4,39.72076,-87.07067,203.6,175.5,8.29,-112.3,11.9,0,29.699,2.41,0,7/8/2025 10:03,RACC-B3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
